,0,1,2,3,4,5
2693,106666351,2/10/15 0:00,2:48:38 PM,DOF,"""Parking Ticket Payment Problem or Penalty Adjustment""","""Internal Transfer"""
2694,106325886,1/28/15 0:00,8:09:34 AM,3/1/01,"""Contact Information - Directory Assistance""","""Information Provided"""
2695,105982127,1/14/15 0:00,4:25:20 PM,DOF,"""Parking Ticket Lookup - Ticket or Plate Number Known""","""Routed to Web Page"""
2696,106601269,2/8/15 0:00,4:56:49 PM,DSNY,"""Garbage Collection - Storm Delays""","""Alert Information Provided"""
2697,106230481,1/24/15 0:00,8:01:57 PM,3/1/01,"""Alert Information Provided""","""Alert Information Provided"""
2698,106170783,1/21/15 0:00,9:37:09 AM,DSNY,"""Recycling and Trash Collection Schedules""","""Routed to Web Page"""
2699,106359366,1/29/15 0:00,12:04:57 PM,DOF,"""Property Record Information""","""Information Provided"""
2700,106357368,1/29/15 0:00,5:30:19 PM,DOF,"""Find a Towed Vehicle - Plate Number Known""","""Routed to Web Page"""
2701,106269529,1/26/15 0:00,10:18:15 AM,HPD,"""Foreclosure Prevention Information and Assistance""","""Transfer to City Agency"""
2702,106281541,1/26/15 0:00,6:09:00 PM,3/1/01,"""City Worker or Agency Complaint or Compliment""","""CSMS SR"""
2703,106315966,1/27/15 0:00,8:08:31 AM,3/1/01,"""Alert Information Provided""","""Alert Information Provided"""
2704,106378274,1/29/15 0:00,8:00:44 AM,NYPD,"""Animal Abuse""","""CSMS SR"""
2705,105834140,1/7/15 0:00,2:20:13 PM,DOF,"""Booted Vehicle Information""","""Information Provided"""
2706,105737209,1/2/15 0:00,12:47:52 PM,3/1/01,"""Service Request Status - General""","""Routed to Web Page"""
2707,105737089,1/2/15 0:00,8:40:42 PM,NYPD,"""Vehicle Blocking Driveway Complaint""","""CSMS SR"""
2708,106565030,2/6/15 0:00,6:47:31 PM,DSNY,"""Electronic Disposal Information""","""Information Provided"""
2709,106136598,1/20/15 0:00,10:44:14 PM,NYPD,"""Find a Police Precinct or PSA by Location""","""Information Provided"""
2710,106609923,2/9/15 0:00,4:19:37 PM,HPD,"""Heat or Hot Water Complaint in Entire Residential Building""","""Routed to Web Page"""
2711,105872038,1/9/15 0:00,3:07:26 PM,DOF,"""Real Property Transfer Tax - Filing Information""","""Transfer to City Agency"""
2712,105719872,1/2/15 0:00,9:10:51 AM,NYPD,"""Illegal Parking Complaint""","""CSMS SR"""
2713,106400683,1/30/15 0:00,2:58:20 PM,HPD,"""Heat or Hot Water Complaint in Entire Residential Building""","""Information Provided"""
2714,106592988,2/8/15 0:00,7:53:30 AM,NYPD,"""Find a Police Precinct or PSA by Location""","""Information Provided"""
2715,106430024,2/1/15 0:00,6:13:15 PM,DSNY,"""Garbage Collection - Storm Delays""","""Alert Information Provided"""
2716,106580008,2/7/15 0:00,11:24:25 AM,DSNY,"""Snow or Ice - Sidewalk - Commercial or Residential""","""Universal Intake SR"""
2717,106747314,2/13/15 0:00,3:24:57 PM,DOF,"""Property Tax Account Assistance and Bill Information""","""Information Provided"""
2718,105758102,1/4/15 0:00,2:49:17 AM,HPD,"""Heat or Hot Water Complaint in Apartment""","""Routed to Web Page"""
2719,106144071,1/20/15 0:00,3:59:50 PM,NYPD,"""Abandoned Vehicle With Plates on Public Property""","""CSMS SR"""
2720,106583274,2/7/15 0:00,11:05:17 AM,NYPD,"""Find a Towed Vehicle - Blocking a Driveway""","""Information Provided"""
2721,105758383,1/4/15 0:00,7:48:20 PM,DSNY,"""Christmas Tree Collection""","""Information Provided"""
2722,106210518,1/23/15 0:00,12:05:09 PM,NYPD,"""Find a Police Precinct or PSA by Location""","""Information Provided"""
2723,105812782,1/7/15 0:00,1:17:26 PM,HPD,"""Apartment Maintenance Complaint""","""Routed to Web Page"""
2724,106536447,2/5/15 0:00,3:28:25 PM,DSNY,"""Recycling Bin Sticker - Outdoor Blue""","""Universal Intake SR"""
2725,106535124,2/5/15 0:00,6:53:01 PM,3/1/01,"""IDNYC - Make an Appointment""","""Internal Transfer"""
2726,106435267,2/1/15 0:00,3:20:04 PM,HPD,"""Heat or Hot Water Complaint in Entire Residential Building""","""Routed to Web Page"""
2727,106152803,1/21/15 0:00,8:11:59 AM,DSNY,"""Missed Garbage Collection""","""Routed to Web Page"""
2728,106365782,1/29/15 0:00,10:37:12 AM,DOF,"""Parking Ticket Lookup - Ticket or Plate Number Known""","""Routed to Web Page"""
2729,106423885,2/1/15 0:00,4:33:30 AM,HPD,"""Heat or Hot Water Complaint in Apartment""","""Routed to Web Page"""
2730,106693985,2/11/15 0:00,7:01:31 AM,HPD,"""Heat or Hot Water Complaint in Entire Residential Building""","""Routed to Web Page"""
2731,106569044,2/7/15 0:00,2:00:03 AM,NYPD,"""Noise from Neighbor""","""CSMS SR"""
2732,105792131,1/6/15 0:00,9:36:52 AM,HPD,"""Apartment Maintenance Complaint""","""Internal Transfer"""
2733,106322317,1/27/15 0:00,11:45:14 AM,DOF,"""Parking Ticket Lookup - Ticket or Plate Number Known""","""Routed to Web Page"""
2734,106007687,1/15/15 0:00,5:25:12 PM,3/1/01,"""Contact Information - Directory Assistance""","""Information Provided"""
2735,106711139,2/12/15 0:00,9:11:56 AM,DOF,"""Property Tax Account Assistance and Bill Information""","""Information Provided"""
2736,106636349,2/9/15 0:00,4:57:56 PM,3/1/01,"""IDNYC - Make an Appointment""","""Internal Transfer"""
2737,106077883,1/17/15 0:00,12:40:03 PM,3/1/01,"""311 Complaint or Compliment""","""CSMS SR"""
2738,106433532,2/2/15 0:00,12:30:16 AM,NYPD,"""Vehicle Blocking Driveway Complaint""","""CSMS SR"""
2739,106524597,2/4/15 0:00,1:31:06 PM,HPD,"""Heat or Hot Water Complaint in Apartment""","""Routed to Web Page"""
2740,106199782,1/22/15 0:00,5:08:16 PM,HPD,"""Heat or Hot Water Complaint in Entire Residential Building""","""Routed to Web Page"""
2741,106392168,1/30/15 0:00,12:49:03 PM,HPD,"""Heat or Hot Water Complaint in Apartment""","""Routed to Web Page"""
2742,106346203,1/28/15 0:00,11:36:58 AM,DSNY,"""Snow or Ice on Roadway - Replowing or Spreading Request""","""Internal Transfer"""
2743,106185101,1/22/15 0:00,4:31:22 PM,DOF,"""Parking Ticket Lookup - Ticket or Plate Number Known""","""Routed to Web Page"""
2744,105881283,1/9/15 0:00,11:16:05 AM,DOF,"""Find a Towed Vehicle - Plate Number Known""","""Routed to Web Page"""
2745,106803391,2/17/15 0:00,8:37:30 AM,HPD,"""Heat or Hot Water Complaint in Apartment""","""Routed to Web Page"""
2746,106104621,1/19/15 0:00,6:24:04 PM,DOF,"""Towed Vehicle Information""","""Information Provided"""
2747,106028043,1/15/15 0:00,8:02:45 PM,3/1/01,"""IDNYC - Make an Appointment""","""Internal Transfer"""
2748,106801770,2/17/15 0:00,5:54:42 PM,HPD,"""Bed Bug Complaint - Apartment, Hotel or Single Room Occupancy""","""Information Provided"""
2749,106653454,2/10/15 0:00,8:52:42 AM,HPD,"""Apartment Maintenance Complaint""","""Routed to Web Page"""
2750,106360996,1/29/15 0:00,2:15:44 PM,DOF,"""Parking Ticket Lookup - Ticket or Plate Number Known""","""Routed to Web Page"""
2751,106282594,1/26/15 0:00,10:21:46 AM,3/1/01,"""Service Request Status - General""","""Information Provided"""
2752,105806486,1/6/15 0:00,9:23:19 AM,DSNY,"""Christmas Tree Collection""","""Information Provided"""
2753,106320687,1/27/15 0:00,5:36:08 AM,3/1/01,"""Alert Information Provided""","""Alert Information Provided"""
2754,106167457,1/21/15 0:00,12:20:31 PM,HPD,"""Building Registration - 3 or More Unit Building""","""Information Provided"""
2755,106683770,2/11/15 0:00,6:39:07 PM,DSNY,"""Bulk Item Disposal Information""","""Information Provided"""
2756,105783430,1/5/15 0:00,6:07:05 PM,DSNY,"""Dead Animal on Highway - Evenings and Saturdays""","""Information Provided"""
2757,106012189,1/15/15 0:00,8:35:31 AM,DOF,"""Parking Ticket Lookup - Ticket or Plate Number Known""","""Routed to Web Page"""
2758,106393758,1/30/15 0:00,1:11:50 PM,DOF,"""Property Tax Account Assistance and Bill Information""","""CSMS SR"""
2759,106022956,1/15/15 0:00,11:32:42 AM,3/1/01,"""IDNYC - Make an Appointment""","""Internal Transfer"""
2760,106133898,1/20/15 0:00,1:04:43 PM,3/1/01,"""IDNYC - Make an Appointment""","""Internal Transfer"""
2761,106215537,1/23/15 0:00,8:16:21 AM,DOF,"""Reclaim a Towed Vehicle - NYPD""","""Information Provided"""
2762,105858486,1/8/15 0:00,2:49:21 PM,DSNY,"""Christmas Tree Collection""","""Information Provided"""
2763,106756995,2/14/15 0:00,7:41:07 AM,DSNY,"""Electronic Recycling Disposal Information""","""Information Provided"""
2764,105877515,1/9/15 0:00,11:37:10 PM,HPD,"""Heat or Hot Water Complaint in Entire Residential Building""","""Routed to Web Page"""
2765,106117555,1/20/15 0:00,12:47:57 PM,HPD,"""Apartment Maintenance Complaint""","""Routed to Web Page"""
2766,105990876,1/14/15 0:00,11:21:28 AM,DOF,"""Property Tax Payment Problem""","""CSMS SR"""
2767,105944600,1/12/15 0:00,10:25:10 AM,DSNY,"""Recycling Bin Sticker - Outdoor Blue""","""Universal Intake SR"""
2768,106520041,2/4/15 0:00,12:54:43 PM,HPD,"""Residential Public Area Maintenance Complaint""","""Routed to Web Page"""
2769,106331962,1/28/15 0:00,12:51:13 PM,3/1/01,"""Outside of 311 Jurisdiction""","""Out of 3-1-1 Jurisdiction"""
2770,105902979,1/10/15 0:00,5:56:28 AM,HPD,"""Heat or Hot Water Complaint in Apartment""","""Routed to Web Page"""
2771,106099047,1/19/15 0:00,1:53:50 PM,NYPD,"""Car Accident""","""Hot Transfer 911"""
2772,106598902,2/8/15 0:00,10:09:49 PM,DOF,"""Find a Towed Vehicle - Plate Number Known""","""Routed to Web Page"""
2773,105779056,1/5/15 0:00,3:23:50 PM,DOF,"""DRIE - Submit Updated Contact Information or New Lease""","""Internal Transfer"""
2774,106337818,1/28/15 0:00,4:14:30 PM,3/1/01,"""Alert Information Provided""","""Alert Information Provided"""
2775,106075161,1/17/15 0:00,5:28:01 PM,DOF,"""Parking Ticket Dispute Information""","""Information Provided"""
2776,106012632,1/15/15 0:00,9:38:15 PM,3/1/01,"""IDNYC - Make an Appointment""","""Internal Transfer"""
2777,106087771,1/18/15 0:00,4:13:40 PM,DSNY,"""Missed Garbage Collection""","""Routed to Web Page"""
2778,106244678,1/26/15 0:00,12:28:59 AM,3/1/01,"""City Worker or Agency Complaint or Compliment""","""CSMS SR"""
2779,105754520,1/4/15 0:00,8:05:48 AM,HPD,"""Apartment Maintenance Complaint""","""Internal Transfer"""
2780,105993473,1/14/15 0:00,9:27:55 AM,DOF,"""Parking Ticket Lookup - Ticket or Plate Number Known""","""Routed to Web Page"""
2781,106495981,2/3/15 0:00,8:20:26 AM,DOF,"""Parking Ticket Lookup - Ticket or Plate Number Known""","""Information Provided"""
2782,106575573,2/6/15 0:00,11:17:36 AM,3/1/01,"""IDNYC - Make an Appointment""","""Internal Transfer"""
2783,106475153,2/3/15 0:00,3:47:42 PM,DOF,"""NOPV - Annual Notice of Property Value Information""","""CSMS SR"""
2784,105731738,1/3/15 0:00,12:00:04 AM,NYPD,"""Noise from Neighbor""","""CSMS SR"""
2785,106774079,2/16/15 0:00,11:23:36 AM,3/1/01,"""Washington's Birthday Information""","""Alert Information Provided"""
2786,106648484,2/10/15 0:00,1:25:20 PM,DSNY,"""Missed Garbage Collection""","""Information Provided"""
2787,105962349,1/13/15 0:00,5:45:06 PM,DOF,"""Parking Ticket Lookup - Ticket or Plate Number Known""","""Routed to Web Page"""
2788,106533054,2/5/15 0:00,10:20:18 AM,DOF,"""NOPV - Market Value - Request a Review""","""CSMS SR"""
2789,106328325,1/29/15 0:00,1:34:40 AM,DSNY,"""Snow or Ice on Roadway - Replowing or Spreading Request""","""Universal Intake SR"""
2790,105935997,1/12/15 0:00,6:32:57 PM,DSNY,"""Bulk Item Disposal Information""","""Information Provided"""
2791,106305026,1/27/15 0:00,1:02:06 PM,DOF,"""Parking Ticket Lookup - Ticket or Plate Number Known""","""Information Provided"""
2792,106015193,1/15/15 0:00,8:53:10 PM,3/1/01,"""Division Transfer""","""Internal Transfer"""
2793,106711256,2/12/15 0:00,10:28:40 PM,HPD,"""Heat or Hot Water Complaint in Apartment""","""Routed to Web Page"""
2794,106423470,2/1/15 0:00,4:53:51 PM,DSNY,"""Garbage Collection - Storm Delays""","""Alert Information Provided"""
2795,106732074,2/13/15 0:00,8:55:38 PM,3/1/01,"""Contact Information - Directory Assistance""","""Information Provided"""
2796,106063806,1/16/15 0:00,11:16:00 AM,DOF,"""Parking Ticket Hearing or Appeal Status""","""Internal Transfer"""
2797,106509084,2/4/15 0:00,8:26:32 AM,NYPD,"""Division Information Provided""","""Information Provided"""
2798,106607401,2/9/15 0:00,5:47:53 PM,DSNY,"""Garbage Collection - Storm Delays""","""Alert Information Provided"""
2799,105744101,1/4/15 0:00,12:16:21 AM,DSNY,"""Recycling and Trash Collection Schedules""","""Information Provided"""
2800,106403878,1/30/15 0:00,4:40:21 PM,3/1/01,"""IDNYC - Make an Appointment""","""Internal Transfer"""
2801,106623748,2/9/15 0:00,11:50:53 AM,NYPD,"""Disabled Vehicle on a Highway""","""Hot Transfer 911"""
2802,105813723,1/7/15 0:00,1:12:59 PM,DOF,"""Property Tax Payment Problem""","""CSMS SR"""
2803,105762762,1/5/15 0:00,10:32:12 PM,HPD,"""Heat or Hot Water Complaint in Entire Residential Building""","""Routed to Web Page"""
2804,106317341,1/27/15 0:00,7:12:50 AM,3/1/01,"""Alert Information Provided""","""Alert Information Provided"""
2805,106780462,2/16/15 0:00,1:14:03 PM,3/1/01,"""Service Request Status - General""","""Routed to Web Page"""
2806,105817562,1/7/15 0:00,8:28:53 AM,DSNY,"""Snow or Ice - Sidewalk - Commercial or Residential - Storm Delays""","""Information Provided"""
2807,106222047,1/23/15 0:00,10:33:36 AM,DOF,"""Property Tax Mailing Address Update""","""CSMS SR"""
2808,106721209,2/12/15 0:00,1:13:06 PM,DOF,"""Pay a Parking Ticket - Online""","""Information Provided"""
2809,106779895,2/16/15 0:00,4:18:21 PM,HPD,"""Heat or Hot Water Complaint in Apartment""","""Routed to Web Page"""
2810,106652848,2/10/15 0:00,10:17:36 AM,DOF,"""Property Tax Assistance - Other Exemption""","""Information Provided"""
2811,106046964,1/16/15 0:00,6:55:54 PM,DOF,"""Fight a Parking Ticket - Online""","""Information Provided"""
2812,106256130,1/25/15 0:00,10:12:04 PM,HPD,"""Heat or Hot Water Complaint in Apartment""","""Routed to Web Page"""
2813,106413217,1/31/15 0:00,3:28:47 PM,HPD,"""Heat or Hot Water Complaint in Apartment""","""Information Provided"""
2814,105741814,1/3/15 0:00,3:15:10 PM,3/1/01,"""City Worker or Agency Complaint or Compliment""","""CSMS SR"""
2815,105970952,1/13/15 0:00,9:40:05 AM,3/1/01,"""Service Request Status - General""","""Routed to Web Page"""
2816,106248010,1/25/15 0:00,8:51:05 PM,3/1/01,"""Alert Information Provided""","""Alert Information Provided"""
2817,106072244,1/18/15 0:00,1:41:09 AM,3/1/01,"""IDNYC - Make an Appointment""","""Internal Transfer"""
2818,106401979,1/30/15 0:00,6:03:34 AM,HPD,"""Water Leak in Apartment""","""Routed to Web Page"""
2819,106542572,2/5/15 0:00,11:54:17 AM,NYPD,"""Identity Theft""","""Information Provided"""
2820,106003983,1/14/15 0:00,9:50:44 PM,3/1/01,"""IDNYC - Make an Appointment""","""Internal Transfer"""
2821,106148502,1/21/15 0:00,12:00:07 PM,DOF,"""Property Tax Account Assistance and Bill Information""","""Information Provided"""
2822,106491320,2/3/15 0:00,1:29:27 PM,DOF,"""Parking Ticket Lookup - Ticket or Plate Number Known""","""Routed to Web Page"""
2823,106491780,2/3/15 0:00,6:26:01 PM,HPD,"""Heat or Hot Water Complaint in Apartment""","""Routed to Web Page"""
2824,106039390,1/16/15 0:00,2:02:13 PM,DOF,"""Fight a Parking Ticket - Online""","""Information Provided"""
2825,106648567,2/10/15 0:00,2:55:32 PM,HPD,"""Division Transfer""","""Internal Transfer"""
2826,106600305,2/8/15 0:00,6:54:31 PM,HPD,"""Heat or Hot Water Complaint in Entire Residential Building""","""Routed to Web Page"""
2827,105803813,1/6/15 0:00,10:34:53 PM,HPD,"""Heat or Hot Water Complaint in Apartment""","""Routed to Web Page"""
2828,106010391,1/15/15 0:00,6:57:19 PM,DOF,"""SCRIE - Status Lookup""","""Information Provided"""
2829,106299421,1/27/15 0:00,9:36:15 AM,3/1/01,"""211 Information""","""Information Provided"""
2830,106709411,2/12/15 0:00,10:42:01 AM,HPD,"""Residential Public Area Maintenance Complaint""","""Routed to Web Page"""
2831,105790707,1/6/15 0:00,2:36:46 PM,HPD,"""Affordable Housing Information - Spanish""","""Transfer to City Agency"""
2832,106229044,1/24/15 0:00,5:29:20 PM,NYPD,"""Arrested Person Location - Bronx""","""Transfer to City Agency"""
2833,105722003,1/2/15 0:00,10:57:13 PM,HPD,"""Heat or Hot Water Complaint in Entire Residential Building""","""Routed to Web Page"""
2834,105730750,1/2/15 0:00,1:16:19 PM,DOF,"""Bus Lane Camera Violation Lookup - Notice of Liability Number or Plate Number Known""","""Routed to Web Page"""
2835,106802077,2/17/15 0:00,4:25:16 AM,HPD,"""Heat or Hot Water Complaint in Entire Residential Building""","""Routed to Web Page"""
2836,106466149,2/2/15 0:00,2:48:07 PM,DSNY,"""Snow or Ice - Sidewalk Shoveling Rules""","""Information Provided"""
2837,106118375,1/20/15 0:00,1:06:16 PM,NYPD,"""Find a Police Precinct or PSA by Location""","""Information Provided"""
2838,106572628,2/6/15 0:00,12:16:37 PM,HPD,"""Apartment Maintenance Complaint""","""Routed to Web Page"""
2839,106531086,2/5/15 0:00,5:14:18 PM,DOF,"""Parking Ticket Lookup - Ticket or Plate Number Known""","""Routed to Web Page"""
2840,106084625,1/18/15 0:00,7:17:31 AM,DSNY,"""Snow or Ice on Roadway - Report""","""Information Provided"""
2841,106711626,2/12/15 0:00,5:11:52 PM,HPD,"""Heat or Hot Water Complaint in Entire Residential Building""","""Routed to Web Page"""
2842,106759939,2/14/15 0:00,3:36:41 PM,DSNY,"""Electronic Recycling Disposal Information""","""Information Provided"""
2843,105732333,1/2/15 0:00,4:00:47 PM,DOF,"""Parking Ticket Lookup - Ticket or Plate Number Known""","""Routed to Web Page"""
2844,105899534,1/10/15 0:00,3:48:11 PM,DSNY,"""Snow or Ice on Roadway - Report""","""CSMS SR"""
2845,106032926,1/15/15 0:00,4:46:45 PM,DSNY,"""Chronic Littering""","""Information Provided"""
2846,106587946,2/7/15 0:00,1:19:19 PM,HPD,"""Heat or Hot Water Complaint in Entire Residential Building""","""Routed to Web Page"""
2847,105723713,1/2/15 0:00,5:54:31 PM,NYPD,"""Animal Abuse""","""CSMS SR"""
2848,105852805,1/8/15 0:00,10:34:05 PM,HPD,"""Heat or Hot Water Complaint in Entire Residential Building""","""Routed to Web Page"""
2849,106182409,1/22/15 0:00,4:44:57 PM,DOF,"""Parking Ticket Payment Problem or Penalty Adjustment""","""Internal Transfer"""
2850,106131008,1/20/15 0:00,9:27:42 AM,DOF,"""Property Tax Assistance - Senior Citizen Homeowner Exemption (SCHE)""","""Information Provided"""
2851,105943740,1/12/15 0:00,11:52:37 PM,NYPD,"""Vehicle Blocking Driveway Complaint""","""CSMS SR"""
2852,106539558,2/5/15 0:00,3:47:09 PM,DOF,"""Find a Towed Vehicle - Plate Number Unknown - NYPD""","""Routed to Web Page"""
2853,106034628,1/15/15 0:00,4:00:14 PM,DOF,"""Pay a Parking Ticket - By Mail""","""Information Provided"""
2854,106638977,2/10/15 0:00,10:42:25 AM,NYPD,"""Stolen Vehicle""","""Hot Transfer 911"""
2855,106461641,2/2/15 0:00,9:04:40 PM,NYPD,"""Noise from Neighbor""","""CSMS SR"""
2856,106271698,1/27/15 0:00,12:56:29 AM,3/1/01,"""Alert Information Provided""","""Alert Information Provided"""
2857,106543672,2/5/15 0:00,3:56:26 PM,3/1/01,"""IDNYC - Make an Appointment""","""Internal Transfer"""
2858,106572022,2/6/15 0:00,7:09:37 PM,DSNY,"""Recycling Rules - Glass""","""Information Provided"""
2859,106435651,2/1/15 0:00,4:11:47 PM,DSNY,"""Garbage Collection - Storm Delays""","""Alert Information Provided"""
2860,106499655,2/4/15 0:00,8:11:49 AM,DSNY,"""Snow or Ice - Sidewalk - Commercial or Residential""","""Universal Intake SR"""
